Datum;Nivo v absolutnih kotah (m n.m.);nivo v absolut. kotah (m n.m.)
01.01.2001;278.562
02.01.2001;278.599
03.01.2001;278.62
04.01.2001;278.628
05.01.2001;278.63
06.01.2001;278.63
07.01.2001;278.622
08.01.2001;278.625
09.01.2001;278.638
10.01.2001;278.666
11.01.2001;278.702
12.01.2001;278.725
13.01.2001;278.738
14.01.2001;278.742
15.01.2001;278.74
16.01.2001;278.727
17.01.2001;278.707
18.01.2001;278.68
19.01.2001;278.647
20.01.2001;278.615
21.01.2001;278.58
22.01.2001;278.548
23.01.2001;278.516
24.01.2001;278.477
25.01.2001;278.445
26.01.2001;278.452
27.01.2001;278.493
28.01.2001;278.543
29.01.2001;278.591
30.01.2001;278.623
31.01.2001;278.645
01.02.2001;278.654
02.02.2001;278.654
03.02.2001;278.65
04.02.2001;278.642
05.02.2001;278.623
06.02.2001;278.591
07.02.2001;278.563
08.02.2001;278.537
09.02.2001;278.507
10.02.2001;278.466
11.02.2001;278.428
12.02.2001;278.404
13.02.2001;278.38
14.02.2001;278.34
15.02.2001;278.303
16.02.2001;278.267
17.02.2001;278.23
18.02.2001;278.198
19.02.2001;278.164
20.02.2001;278.132
21.02.2001;278.098
22.02.2001;278.068
23.02.2001;278.036
24.02.2001;277.993
25.02.2001;277.957
26.02.2001;277.925
27.02.2001;277.885
28.02.2001;277.851
01.03.2001;277.817
02.03.2001;277.779
03.03.2001;277.75
04.03.2001;277.74
05.03.2001;277.751
06.03.2001;277.785
07.03.2001;277.846
08.03.2001;277.91
09.03.2001;277.956
10.03.2001;277.988
11.03.2001;278.009
12.03.2001;278.027
13.03.2001;278.043
14.03.2001;278.075
15.03.2001;278.111
16.03.2001;278.151
17.03.2001;278.19
18.03.2001;278.215
19.03.2001;278.231
20.03.2001;278.233
21.03.2001;278.24
22.03.2001;278.238
23.03.2001;278.223
24.03.2001;278.22
25.03.2001;278.22
26.03.2001;278.207
27.03.2001;278.19
28.03.2001;278.174
29.03.2001;278.168
30.03.2001;278.158
31.03.2001;278.15
01.04.2001;278.15
02.04.2001;278.147
03.04.2001;278.138
04.04.2001;278.128
05.04.2001;278.112
06.04.2001;278.1
07.04.2001;278.1
08.04.2001;278.09
09.04.2001;278.08
10.04.2001;278.075
11.04.2001;278.065
12.04.2001;278.053
13.04.2001;278.046
14.04.2001;278.034
15.04.2001;278.032
16.04.2001;278.026
17.04.2001;278.012
18.04.2001;277.998
19.04.2001;277.979
20.04.2001;277.961
21.04.2001;277.945
22.04.2001;277.933
23.04.2001;277.92
24.04.2001;277.896
25.04.2001;277.876
26.04.2001;277.855
27.04.2001;277.837
28.04.2001;277.825
29.04.2001;277.81
30.04.2001;277.798
01.05.2001;277.783
02.05.2001;277.771
03.05.2001;277.762
04.05.2001;277.748
05.05.2001;277.732
06.05.2001;277.717
07.05.2001;277.698
08.05.2001;277.675
09.05.2001;277.653
