Datum;vodostaj (cm);Nivo v absolutnih kotah (m n.m.);nivo v absolut. kotah (m n.m.)
01.01.2009;1989
02.01.2009;1993
03.01.2009;1993
04.01.2009;2001
05.01.2009;2008
06.01.2009;2014
07.01.2009;2018
08.01.2009;2023
09.01.2009;2027
10.01.2009;2032
11.01.2009;2037
12.01.2009;2040
13.01.2009;2042
14.01.2009;2046
15.01.2009;2050
16.01.2009;2054
17.01.2009;2056
18.01.2009;2057
19.01.2009;2060
20.01.2009;2063
21.01.2009;2065
22.01.2009;2063
23.01.2009;2059
24.01.2009;2055
25.01.2009;2054
26.01.2009;2054
27.01.2009;2055
28.01.2009;2056
29.01.2009;2055
30.01.2009;2056
31.01.2009;2056
01.02.2009;2054
02.02.2009;2056
03.02.2009;2058
04.02.2009;2059
05.02.2009;2060
06.02.2009;2058
07.02.2009;2054
08.02.2009;2049
09.02.2009;2045
10.02.2009;2035
11.02.2009;2027
12.02.2009;2023
13.02.2009;2017
14.02.2009;2016
15.02.2009;2015
16.02.2009;2018
17.02.2009;2014
18.02.2009;2012
19.02.2009;2021
20.02.2009;2023
21.02.2009;2023
22.02.2009;2022
23.02.2009;2024
24.02.2009;2028
25.02.2009;2033
26.02.2009;2034
27.02.2009;2037
28.02.2009;2038
01.03.2009;2039
02.03.2009;2042
03.03.2009;2045
04.03.2009;2046
05.03.2009;2043
06.03.2009;2045
07.03.2009;2043
08.03.2009;2044
09.03.2009;2048
10.03.2009;2053
11.03.2009;2049
12.03.2009;2056
13.03.2009;2058
14.03.2009;2059
15.03.2009;2056
16.03.2009;2057
17.03.2009;2061
18.03.2009;2061
19.03.2009;2066
20.03.2009;2064
21.03.2009;2061
22.03.2009;2069
23.03.2009;2081
24.03.2009;2075
25.03.2009;2081
26.03.2009;2086
27.03.2009;2088
28.03.2009;2084
29.03.2009;2082
30.03.2009;2079
31.03.2009;2074
01.04.2009;2065
02.04.2009;2055
03.04.2009;2045
04.04.2009;2034
05.04.2009;2025
06.04.2009;2019
07.04.2009;2014
08.04.2009;2011
09.04.2009;2009
10.04.2009;2007
11.04.2009;2005
12.04.2009;2004
13.04.2009;2001
14.04.2009;2003
15.04.2009;2006
16.04.2009;2010
17.04.2009;2010
18.04.2009;2011
19.04.2009;2011
20.04.2009;2013
21.04.2009;2016
22.04.2009;2018
23.04.2009;2021
24.04.2009;2022
25.04.2009;2023
26.04.2009;2022
27.04.2009;2022
28.04.2009;2023
29.04.2009;2025
30.04.2009;2026
01.05.2009;2024
02.05.2009;2024
03.05.2009;2024
04.05.2009;2025
05.05.2009;2029
06.05.2009;2031
07.05.2009;2032
08.05.2009;2033
09.05.2009;2033
10.05.2009;2033
11.05.2009;2038
12.05.2009;2041
13.05.2009;2042
14.05.2009;2044
15.05.2009;2047
16.05.2009;2046
17.05.2009;2046
18.05.2009;2049
19.05.2009;2052
20.05.2009;2055
21.05.2009;2057
22.05.2009;2059
23.05.2009;2059
24.05.2009;2059
25.05.2009;2063
26.05.2009;2065
27.05.2009;2069
28.05.2009;2071
29.05.2009;2073
30.05.2009;2075
31.05.2009;2074
01.06.2009;2076
02.06.2009;2077
03.06.2009;2080
04.06.2009;2083
05.06.2009;2084
06.06.2009;2082
07.06.2009;2082
08.06.2009;2085
09.06.2009;2086
10.06.2009;2087
11.06.2009;2087
12.06.2009;2087
13.06.2009;2087
14.06.2009;2088
15.06.2009;2090
16.06.2009;2093
17.06.2009;2095
18.06.2009;2096
19.06.2009;2097
20.06.2009;2096
21.06.2009;2094
22.06.2009;2095
23.06.2009;2096
24.06.2009;2094
25.06.2009;2091
26.06.2009;2088
27.06.2009;2087
28.06.2009;2086
29.06.2009;2087
30.06.2009;2088
01.07.2009;2089
02.07.2009;2088
03.07.2009;2088
04.07.2009;2087
05.07.2009;2087
06.07.2009;2089
07.07.2009;2091
08.07.2009;2090
09.07.2009;2086
10.07.2009;2080
11.07.2009;2074
12.07.2009;2070
13.07.2009;2069
14.07.2009;2068
15.07.2009;2068
16.07.2009;2068
17.07.2009;2068
18.07.2009;2067
19.07.2009;2067
20.07.2009;2068
21.07.2009;2069
22.07.2009;2070
23.07.2009;2071
24.07.2009;2072
25.07.2009;2073
26.07.2009;2074
27.07.2009;2077
28.07.2009;2080
29.07.2009;2082
30.07.2009;2083
31.07.2009;2085
01.08.2009;2085
02.08.2009;2086
03.08.2009;2089
04.08.2009;2091
05.08.2009;2093
06.08.2009;2094
07.08.2009;2094
08.08.2009;2094
09.08.2009;2094
10.08.2009;2097
11.08.2009;2100
12.08.2009;2102
13.08.2009;2103
14.08.2009;2104
15.08.2009;2104
16.08.2009;2105
17.08.2009;2107
18.08.2009;2110
19.08.2009;2112
20.08.2009;2114
21.08.2009;2115
22.08.2009;2116
23.08.2009;2117
24.08.2009;2120
25.08.2009;2122
26.08.2009;2125
27.08.2009;2125
28.08.2009;2127
29.08.2009;2127
30.08.2009;2130
31.08.2009;2134
01.09.2009;2136
02.09.2009;2136
03.09.2009;2137
04.09.2009;2138
05.09.2009;2139
06.09.2009;2140
07.09.2009;2141
08.09.2009;2142
09.09.2009;2143
10.09.2009;2143
11.09.2009;2143
12.09.2009;2144
13.09.2009;2144
14.09.2009;2146
15.09.2009;2149
16.09.2009;2148
17.09.2009;2148
18.09.2009;2146
19.09.2009;2144
20.09.2009;2143
21.09.2009;2143
22.09.2009;2145
23.09.2009;2146
24.09.2009;2146
25.09.2009;2147
26.09.2009;2147
27.09.2009;2149
28.09.2009;2151
29.09.2009;2153
30.09.2009;2154
01.10.2009;2152
02.10.2009;2152
03.10.2009;2154
04.10.2009;2156
05.10.2009;2157
06.10.2009;2158
07.10.2009;2158
08.10.2009;2159
09.10.2009;2161
10.10.2009;2160
11.10.2009;2161
12.10.2009;2164
13.10.2009;2167
14.10.2009;2168
15.10.2009;2170
16.10.2009;2171
17.10.2009;2171
18.10.2009;2170
19.10.2009;2172
20.10.2009;2182
21.10.2009;2182
22.10.2009;2178
23.10.2009;2179
24.10.2009;2178
25.10.2009;2176
26.10.2009;2175
27.10.2009;2176
28.10.2009;2178
29.10.2009;2179
30.10.2009;2179
31.10.2009;2185
01.11.2009;2185
02.11.2009;2187
03.11.2009;2188
04.11.2009;2191
05.11.2009;2190
06.11.2009;2186
07.11.2009;2181
08.11.2009;2175
09.11.2009;2172
10.11.2009;2169
11.11.2009;2169
12.11.2009;2167
13.11.2009;2165
14.11.2009;2160
15.11.2009;2157
16.11.2009;2157
17.11.2009;2158
18.11.2009;2159
19.11.2009;2162
20.11.2009;2162
21.11.2009;2163
22.11.2009;2166
23.11.2009;2166
24.11.2009;2167
25.11.2009;2169
26.11.2009;2168
27.11.2009;2168
28.11.2009;2167
29.11.2009;2166
30.11.2009;2165
01.12.2009;2165
02.12.2009;2165
03.12.2009;2158
04.12.2009;2154
05.12.2009;2152
06.12.2009;2151
07.12.2009;2148
08.12.2009;2146
09.12.2009;2148
10.12.2009;2146
11.12.2009;2141
12.12.2009;2132
13.12.2009;2139
14.12.2009;2127
15.12.2009;2123
16.12.2009;2138
17.12.2009;2143
18.12.2009;2143
19.12.2009;2141
20.12.2009;2154
21.12.2009;2154
22.12.2009;2150
23.12.2009;2140
24.12.2009;2131
25.12.2009;2118
26.12.2009;2102
27.12.2009;2086
28.12.2009;2074
29.12.2009;2061
30.12.2009;2047
31.12.2009;2035
01.01.2010;2027
02.01.2010;2022
03.01.2010;2028
04.01.2010;2027
05.01.2010;2023
06.01.2010;2023
07.01.2010;2024
08.01.2010;2021
09.01.2010;2019
10.01.2010;2020
11.01.2010;2023
12.01.2010;2024
13.01.2010;2026
14.01.2010;2026
15.01.2010;2028
16.01.2010;2023
17.01.2010;2028
18.01.2010;2034
19.01.2010;2038
20.01.2010;2042
21.01.2010;2045
22.01.2010;2047
23.01.2010;2048
24.01.2010;2049
25.01.2010;2050
26.01.2010;2060
27.01.2010;2064
28.01.2010;2066
29.01.2010;2070
30.01.2010;2070
31.01.2010;2072
01.02.2010;2077
02.02.2010;2084
03.02.2010;2085
04.02.2010;2085
05.02.2010;2086
06.02.2010;2086
07.02.2010;2091
08.02.2010;2094
09.02.2010;2097
10.02.2010;2098
11.02.2010;2099
12.02.2010;2101
13.02.2010;2102
14.02.2010;2104
15.02.2010;2106
16.02.2010;2109
17.02.2010;2110
18.02.2010;2111
19.02.2010;2110
20.02.2010;2106
21.02.2010;2099
22.02.2010;2090
23.02.2010;2081
24.02.2010;2071
25.02.2010;2062
26.02.2010;2052
27.02.2010;2042
28.02.2010;2030
01.03.2010;2019
02.03.2010;2014
03.03.2010;2007
04.03.2010;1999
05.03.2010;2001
06.03.2010;2001
07.03.2010;1995
08.03.2010;1987
09.03.2010;1987
10.03.2010;1990
11.03.2010;1995
12.03.2010;2001
13.03.2010;2004
14.03.2010;2007
15.03.2010;2012
16.03.2010;2018
17.03.2010;2022
18.03.2010;2023
19.03.2010;2026
20.03.2010;2026
21.03.2010;2027
22.03.2010;2031
23.03.2010;2035
24.03.2010;2038
25.03.2010;2039
26.03.2010;2040
27.03.2010;2039
28.03.2010;2041
29.03.2010;2044
30.03.2010;2045
31.03.2010;2048
01.04.2010;2054
02.04.2010;2054
03.04.2010;2054
04.04.2010;2052
05.04.2010;2051
06.04.2010;2054
07.04.2010;2056
08.04.2010;2057
09.04.2010;2057
10.04.2010;2055
11.04.2010;2054
12.04.2010;2058
13.04.2010;2061
14.04.2010;2062
15.04.2010;2064
16.04.2010;2066
17.04.2010;2065
18.04.2010;2066
19.04.2010;2069
20.04.2010;2076
21.04.2010;2077
22.04.2010;2078
23.04.2010;2080
24.04.2010;2079
25.04.2010;2080
26.04.2010;2083
27.04.2010;2085
28.04.2010;2088
29.04.2010;2090
30.04.2010;2093
01.05.2010;2092
02.05.2010;2092
03.05.2010;2093
04.05.2010;2094
05.05.2010;2095
06.05.2010;2094
07.05.2010;2093
08.05.2010;2089
09.05.2010;2086
10.05.2010;2086
11.05.2010;2084
12.05.2010;2084
13.05.2010;2084
14.05.2010;2083
15.05.2010;2080
16.05.2010;2079
17.05.2010;2081
18.05.2010;2082
19.05.2010;2083
20.05.2010;2084
21.05.2010;2084
22.05.2010;2083
23.05.2010;2083
24.05.2010;2086
25.05.2010;2089
26.05.2010;2092
27.05.2010;2094
28.05.2010;2095
29.05.2010;2094
30.05.2010;2094
31.05.2010;2097
01.06.2010;2100
02.06.2010;2099
03.06.2010;2099
04.06.2010;2099
05.06.2010;2099
06.06.2010;2099
07.06.2010;2102
08.06.2010;2104
09.06.2010;2106
10.06.2010;2108
11.06.2010;2108
12.06.2010;2109
13.06.2010;2109
14.06.2010;2112
15.06.2010;2115
16.06.2010;2116
17.06.2010;2117
18.06.2010;2117
19.06.2010;2116
20.06.2010;2114
21.06.2010;2112
22.06.2010;2110
23.06.2010;2108
24.06.2010;2105
25.06.2010;2103
26.06.2010;2101
27.06.2010;2100
28.06.2010;2103
29.06.2010;2104
30.06.2010;2104
01.07.2010;2104
02.07.2010;2106
03.07.2010;2106
04.07.2010;2106
05.07.2010;2110
06.07.2010;2112
07.07.2010;2114
08.07.2010;2116
09.07.2010;2118
10.07.2010;2117
11.07.2010;2117
12.07.2010;2119
13.07.2010;2122
14.07.2010;2124
15.07.2010;2125
16.07.2010;2126
17.07.2010;2126
18.07.2010;2127
19.07.2010;2130
20.07.2010;2133
21.07.2010;2134
22.07.2010;2136
23.07.2010;2136
24.07.2010;2136
25.07.2010;2137
26.07.2010;2139
27.07.2010;2141
28.07.2010;2143
29.07.2010;2142
30.07.2010;2141
31.07.2010;2138
01.08.2010;2135
02.08.2010;2135
03.08.2010;2135
04.08.2010;2135
05.08.2010;2135
06.08.2010;2136
07.08.2010;2135
08.08.2010;2132
09.08.2010;2132
10.08.2010;2133
11.08.2010;2134
12.08.2010;2134
13.08.2010;2133
14.08.2010;2132
15.08.2010;2130
16.08.2010;2130
17.08.2010;2130
18.08.2010;2127
19.08.2010;2125
20.08.2010;2124
21.08.2010;2122
