Datum;Nivo v absolutnih kotah (m n.m.);nivo v absolut. kotah (m n.m.)
01.01.2001;289.27
02.01.2001;289.24
03.01.2001;289.22
04.01.2001;289.29
05.01.2001;289.25
06.01.2001;289.23
07.01.2001;289.42
08.01.2001;290.08
09.01.2001;290.51
10.01.2001;290.08
11.01.2001;289.85
12.01.2001;289.67
13.01.2001;289.52
14.01.2001;289.45
15.01.2001;289.33
16.01.2001;289.27
17.01.2001;289.2
18.01.2001;289.16
19.01.2001;289.14
20.01.2001;289.11
21.01.2001;289.08
22.01.2001;289.07
23.01.2001;289.06
24.01.2001;289.02
25.01.2001;289.4
26.01.2001;290.55
27.01.2001;290.2
28.01.2001;289.95
29.01.2001;289.76
30.01.2001;289.58
31.01.2001;289.49
01.02.2001;289.39
02.02.2001;289.33
03.02.2001;289.24
04.02.2001;289.21
05.02.2001;289.17
06.02.2001;289.17
07.02.2001;289.11
08.02.2001;289.1
09.02.2001;289.11
10.02.2001;289.24
11.02.2001;289.19
12.02.2001;289.12
13.02.2001;289.09
14.02.2001;289.1
15.02.2001;289.05
16.02.2001;289.02
17.02.2001;289
18.02.2001;288.98
19.02.2001;288.98
20.02.2001;288.95
21.02.2001;288.95
22.02.2001;288.93
23.02.2001;288.92
24.02.2001;288.91
25.02.2001;288.9
26.02.2001;288.9
27.02.2001;288.86
28.02.2001;288.86
01.03.2001;288.85
02.03.2001;288.85
03.03.2001;288.93
04.03.2001;289.31
05.03.2001;290.54
06.03.2001;290.44
07.03.2001;289.98
08.03.2001;289.75
09.03.2001;289.59
10.03.2001;289.68
11.03.2001;289.6
12.03.2001;289.45
13.03.2001;289.7
14.03.2001;290.3
15.03.2001;289.99
16.03.2001;289.85
17.03.2001;289.71
18.03.2001;289.72
19.03.2001;289.64
20.03.2001;289.59
21.03.2001;289.55
22.03.2001;289.5
23.03.2001;289.48
24.03.2001;289.45
25.03.2001;289.42
26.03.2001;289.48
27.03.2001;289.56
28.03.2001;289.58
29.03.2001;289.52
30.03.2001;289.63
31.03.2001;289.64
01.04.2001;289.55
02.04.2001;289.49
03.04.2001;289.45
04.04.2001;289.41
05.04.2001;289.36
06.04.2001;289.34
07.04.2001;289.31
08.04.2001;289.47
09.04.2001;289.57
10.04.2001;289.46
11.04.2001;289.4
12.04.2001;289.43
13.04.2001;289.39
14.04.2001;289.35
15.04.2001;289.28
16.04.2001;289.22
17.04.2001;289.2
18.04.2001;289.15
19.04.2001;289.14
20.04.2001;289.16
21.04.2001;289.32
22.04.2001;289.33
23.04.2001;289.29
24.04.2001;289.19
25.04.2001;289.1
26.04.2001;289.16
27.04.2001;289.23
28.04.2001;289.18
29.04.2001;289.16
30.04.2001;289.16
01.05.2001;289.13
02.05.2001;289.13
03.05.2001;289.14
04.05.2001;289.16
05.05.2001;289.15
06.05.2001;289.16
07.05.2001;289.18
08.05.2001;289.15
09.05.2001;289.13
10.05.2001;289.12
11.05.2001;289.1
12.05.2001;289.09
13.05.2001;289.06
14.05.2001;289.07
15.05.2001;289.06
16.05.2001;289.06
