Datum;vodostaj (cm);Nivo v absolutnih kotah (m n.m.);nivo v absolut. kotah (m n.m.)
01.01.2009;2157
02.01.2009;2253
03.01.2009;2329
04.01.2009;2377
05.01.2009;2416
06.01.2009;2461
07.01.2009;2478
08.01.2009;2509
09.01.2009;2548
10.01.2009;2572
11.01.2009;2597
12.01.2009;2614
13.01.2009;2615
14.01.2009;2620
15.01.2009;2637
16.01.2009;2653
17.01.2009;2661
18.01.2009;2661
19.01.2009;2660
20.01.2009;2641
21.01.2009;2574
22.01.2009;2371
23.01.2009;1993
24.01.2009;1407
25.01.2009;1070
26.01.2009;1019
27.01.2009;1021
28.01.2009;1008
29.01.2009;969
30.01.2009;918
31.01.2009;877
01.02.2009;884
02.02.2009;932
03.02.2009;982
04.02.2009;1032
05.02.2009;1070
06.02.2009;1051
07.02.2009;937
08.02.2009;675
09.02.2009;557
10.02.2009;547
11.02.2009;551
12.02.2009;557
13.02.2009;563
14.02.2009;571
15.02.2009;635
16.02.2009;760
17.02.2009;871
18.02.2009;987
19.02.2009;1095
20.02.2009;1208
21.02.2009;1392
22.02.2009;1599
23.02.2009;1773
24.02.2009;1925
25.02.2009;2063
26.02.2009;2167
27.02.2009;2243
28.02.2009;2311
01.03.2009;2361
02.03.2009;2398
03.03.2009;2438
04.03.2009;2457
05.03.2009;2381
06.03.2009;2195
07.03.2009;1796
08.03.2009;1171
09.03.2009;1000
10.03.2009;986
11.03.2009;1021
12.03.2009;1084
13.03.2009;1143
14.03.2009;1262
15.03.2009;1460
16.03.2009;1659
17.03.2009;1838
18.03.2009;1987
19.03.2009;2114
20.03.2009;2223
21.03.2009;2304
22.03.2009;2361
23.03.2009;2405
24.03.2009;2439
25.03.2009;2474
26.03.2009;2488
27.03.2009;2518
28.03.2009;2545
29.03.2009;2558
30.03.2009;2214
31.03.2009;863
01.04.2009;559
02.04.2009;555
03.04.2009;552
04.04.2009;550
05.04.2009;556
06.04.2009;563
07.04.2009;573
08.04.2009;661
09.04.2009;808
10.04.2009;937
11.04.2009;1055
12.04.2009;1160
13.04.2009;1324
14.04.2009;1544
15.04.2009;1742
16.04.2009;1902
17.04.2009;2046
18.04.2009;2169
19.04.2009;2263
20.04.2009;2325
21.04.2009;2350
22.04.2009;2331
23.04.2009;2333
24.04.2009;2295
25.04.2009;2230
26.04.2009;2175
27.04.2009;2116
28.04.2009;2082
29.04.2009;2069
30.04.2009;1973
01.05.2009;1823
02.05.2009;1640
03.05.2009;1472
04.05.2009;1399
05.05.2009;1453
06.05.2009;1549
07.05.2009;1667
08.05.2009;1792
09.05.2009;1922
10.05.2009;2046
11.05.2009;2150
12.05.2009;2240
13.05.2009;2315
14.05.2009;2377
15.05.2009;2430
16.05.2009;2473
17.05.2009;2496
18.05.2009;2526
19.05.2009;2557
20.05.2009;2586
21.05.2009;2607
22.05.2009;2623
23.05.2009;2644
24.05.2009;2658
25.05.2009;2664
26.05.2009;2667
27.05.2009;2676
28.05.2009;2640
29.05.2009;2590
30.05.2009;2583
31.05.2009;2575
01.06.2009;2532
02.06.2009;2506
03.06.2009;2496
04.06.2009;2501
05.06.2009;2516
06.06.2009;2498
07.06.2009;2469
08.06.2009;2447
09.06.2009;2423
10.06.2009;2408
11.06.2009;2405
12.06.2009;2409
13.06.2009;2413
14.06.2009;2432
15.06.2009;2458
16.06.2009;2479
17.06.2009;2468
18.06.2009;2444
19.06.2009;2454
20.06.2009;2424
21.06.2009;2164
22.06.2009;1952
23.06.2009;1746
24.06.2009;1555
25.06.2009;1370
26.06.2009;1265
27.06.2009;1224
28.06.2009;1270
29.06.2009;1325
30.06.2009;1347
01.07.2009;1430
02.07.2009;1523
03.07.2009;1622
04.07.2009;1709
05.07.2009;1803
06.07.2009;1894
07.07.2009;1975
08.07.2009;1821
09.07.2009;1115
10.07.2009;812
11.07.2009;688
12.07.2009;674
13.07.2009;716
14.07.2009;803
15.07.2009;915
16.07.2009;1027
17.07.2009;1127
18.07.2009;1235
19.07.2009;1415
20.07.2009;1602
21.07.2009;1766
22.07.2009;1907
23.07.2009;2037
24.07.2009;2158
25.07.2009;2267
26.07.2009;2353
27.07.2009;2416
28.07.2009;2467
29.07.2009;2497
30.07.2009;2535
31.07.2009;2569
01.08.2009;2591
02.08.2009;2612
03.08.2009;2630
04.08.2009;2625
05.08.2009;2596
06.08.2009;2598
07.08.2009;2609
08.08.2009;2622
09.08.2009;2634
10.08.2009;2645
11.08.2009;2654
12.08.2009;2666
13.08.2009;2671
14.08.2009;2682
15.08.2009;2691
16.08.2009;2691
17.08.2009;2696
18.08.2009;2700
19.08.2009;2705
20.08.2009;2705
21.08.2009;2704
22.08.2009;2710
23.08.2009;2694
24.08.2009;2641
25.08.2009;2633
26.08.2009;2638
27.08.2009;2646
28.08.2009;2651
29.08.2009;2655
30.08.2009;2627
31.08.2009;2600
01.09.2009;2588
02.09.2009;2580
03.09.2009;2578
04.09.2009;2589
05.09.2009;2610
06.09.2009;2592
07.09.2009;2597
08.09.2009;2611
09.09.2009;2621
10.09.2009;2632
11.09.2009;2645
12.09.2009;2650
13.09.2009;2656
14.09.2009;2663
15.09.2009;2663
16.09.2009;2649
17.09.2009;2605
18.09.2009;2544
19.09.2009;2498
20.09.2009;2463
21.09.2009;2453
22.09.2009;2459
23.09.2009;2478
24.09.2009;2495
25.09.2009;2539
26.09.2009;2591
27.09.2009;2621
28.09.2009;2637
29.09.2009;2652
30.09.2009;2665
01.10.2009;2680
02.10.2009;2694
03.10.2009;2694
04.10.2009;2699
05.10.2009;2711
06.10.2009;2718
07.10.2009;2720
08.10.2009;2720
09.10.2009;2723
10.10.2009;2723
11.10.2009;2708
12.10.2009;2654
13.10.2009;2622
14.10.2009;2591
15.10.2009;2549
16.10.2009;2511
17.10.2009;2494
18.10.2009;2511
19.10.2009;2542
20.10.2009;2578
21.10.2009;2612
22.10.2009;2623
23.10.2009;2582
24.10.2009;2529
25.10.2009;2466
26.10.2009;2412
27.10.2009;2358
28.10.2009;2319
29.10.2009;2309
30.10.2009;2338
31.10.2009;2384
01.11.2009;2425
02.11.2009;2460
03.11.2009;2443
04.11.2009;2342
05.11.2009;2248
06.11.2009;2086
07.11.2009;1726
08.11.2009;1212
09.11.2009;1025
10.11.2009;961
11.11.2009;954
12.11.2009;978
13.11.2009;1028
14.11.2009;1087
15.11.2009;1147
16.11.2009;1260
17.11.2009;1504
18.11.2009;1736
19.11.2009;1931
20.11.2009;2092
21.11.2009;2225
22.11.2009;2324
23.11.2009;2399
24.11.2009;2461
25.11.2009;2494
26.11.2009;2528
27.11.2009;2556
28.11.2009;2546
29.11.2009;2492
30.11.2009;2444
01.12.2009;2307
02.12.2009;1961
03.12.2009;1400
04.12.2009;1104
05.12.2009;1077
06.12.2009;1096
07.12.2009;1133
08.12.2009;1174
09.12.2009;1137
10.12.2009;1018
11.12.2009;906
12.12.2009;902
13.12.2009;968
14.12.2009;1048
15.12.2009;1122
16.12.2009;1217
17.12.2009;1443
18.12.2009;1690
19.12.2009;1894
20.12.2009;2070
21.12.2009;2210
22.12.2009;2291
23.12.2009;2141
24.12.2009;1403
25.12.2009;742
26.12.2009;555
27.12.2009;544
28.12.2009;552
29.12.2009;566
30.12.2009;577
31.12.2009;602
01.01.2010;714
02.01.2010;848
03.01.2010;938
04.01.2010;961
05.01.2010;949
06.01.2010;973
07.01.2010;1031
08.01.2010;1095
09.01.2010;1157
10.01.2010;1252
11.01.2010;1406
12.01.2010;1544
13.01.2010;1640
14.01.2010;1709
15.01.2010;1766
16.01.2010;1814
17.01.2010;1844
18.01.2010;1881
19.01.2010;1918
20.01.2010;1967
21.01.2010;2028
22.01.2010;2099
23.01.2010;2164
24.01.2010;2219
25.01.2010;2270
26.01.2010;2315
27.01.2010;2352
28.01.2010;2376
29.01.2010;2412
30.01.2010;2443
31.01.2010;2480
01.02.2010;2500
02.02.2010;2533
03.02.2010;2554
04.02.2010;2578
05.02.2010;2593
06.02.2010;2563
07.02.2010;2493
08.02.2010;2450
09.02.2010;2400
10.02.2010;2339
11.02.2010;2277
12.02.2010;2237
13.02.2010;2210
14.02.2010;2205
15.02.2010;2214
16.02.2010;2241
17.02.2010;2267
18.02.2010;2270
19.02.2010;2216
20.02.2010;1682
21.02.2010;651
22.02.2010;548
23.02.2010;546
24.02.2010;550
25.02.2010;553
26.02.2010;553
27.02.2010;538
28.02.2010;532
01.03.2010;536
02.03.2010;542
03.03.2010;553
04.03.2010;564
05.03.2010;574
06.03.2010;597
07.03.2010;731
08.03.2010;869
09.03.2010;991
10.03.2010;1106
11.03.2010;1211
12.03.2010;1412
13.03.2010;1618
14.03.2010;1784
15.03.2010;1925
16.03.2010;2043
17.03.2010;2146
18.03.2010;2226
19.03.2010;2288
20.03.2010;2330
21.03.2010;2363
22.03.2010;2390
23.03.2010;2400
24.03.2010;2422
25.03.2010;2449
26.03.2010;2467
27.03.2010;2476
28.03.2010;2489
29.03.2010;2509
30.03.2010;2518
31.03.2010;2517
01.04.2010;2467
02.04.2010;2383
03.04.2010;2243
04.04.2010;2009
05.04.2010;1691
06.04.2010;1448
07.04.2010;1328
08.04.2010;1330
09.04.2010;1414
10.04.2010;1530
11.04.2010;1645
12.04.2010;1757
13.04.2010;1866
14.04.2010;1942
15.04.2010;2009
16.04.2010;2071
17.04.2010;2126
18.04.2010;2182
19.04.2010;2226
20.04.2010;2272
21.04.2010;2317
22.04.2010;2356
23.04.2010;2391
24.04.2010;2422
25.04.2010;2451
26.04.2010;2475
27.04.2010;2481
28.04.2010;2488
29.04.2010;2498
30.04.2010;2505
01.05.2010;2526
02.05.2010;2543
03.05.2010;2549
04.05.2010;2536
05.05.2010;2499
06.05.2010;2452
07.05.2010;2398
08.05.2010;2329
09.05.2010;2238
10.05.2010;2149
11.05.2010;2126
12.05.2010;2127
13.05.2010;2133
14.05.2010;2080
15.05.2010;2060
16.05.2010;2042
17.05.2010;2012
18.05.2010;1992
19.05.2010;2004
20.05.2010;2037
21.05.2010;2097
22.05.2010;2166
23.05.2010;2232
24.05.2010;2296
25.05.2010;2367
26.05.2010;2437
27.05.2010;2472
28.05.2010;2480
29.05.2010;2505
30.05.2010;2527
31.05.2010;2507
01.06.2010;2442
02.06.2010;2424
03.06.2010;2426
04.06.2010;2425
05.06.2010;2438
06.06.2010;2463
07.06.2010;2466
08.06.2010;2489
09.06.2010;2531
10.06.2010;2560
11.06.2010;2586
12.06.2010;2610
13.06.2010;2604
14.06.2010;2611
15.06.2010;2639
16.06.2010;2624
17.06.2010;2574
18.06.2010;2483
19.06.2010;2426
20.06.2010;2311
21.06.2010;1927
22.06.2010;1503
23.06.2010;1169
24.06.2010;1135
25.06.2010;1160
26.06.2010;1248
27.06.2010;1428
28.06.2010;1652
29.06.2010;1867
30.06.2010;2049
01.07.2010;2202
02.07.2010;2324
03.07.2010;2435
04.07.2010;2487
05.07.2010;2478
06.07.2010;2491
07.07.2010;2357
08.07.2010;2262
09.07.2010;2196
10.07.2010;2133
11.07.2010;2134
12.07.2010;2190
13.07.2010;2261
14.07.2010;2345
15.07.2010;2420
16.07.2010;2496
17.07.2010;2555
18.07.2010;2563
19.07.2010;2596
20.07.2010;2620
21.07.2010;2644
22.07.2010;2674
23.07.2010;2679
24.07.2010;2678
25.07.2010;2680
26.07.2010;2688
27.07.2010;2698
28.07.2010;2700
29.07.2010;2697
30.07.2010;2566
31.07.2010;2389
01.08.2010;2314
02.08.2010;2240
03.08.2010;2185
04.08.2010;2152
05.08.2010;2155
06.08.2010;2110
07.08.2010;1859
08.08.2010;1556
09.08.2010;1281
10.08.2010;1207
11.08.2010;1315
12.08.2010;1499
13.08.2010;1694
14.08.2010;1823
15.08.2010;1895
16.08.2010;1876
17.08.2010;1917
18.08.2010;1965
19.08.2010;2025
20.08.2010;2106
21.08.2010;2192
22.08.2010;2272
23.08.2010;2351
24.08.2010;2414
25.08.2010;2440
26.08.2010;2378
27.08.2010;2386
28.08.2010;2390
29.08.2010;2256
30.08.2010;2110
31.08.2010;1931
01.09.2010;1759
02.09.2010;1676
03.09.2010;1695
04.09.2010;1782
05.09.2010;1879
06.09.2010;1976
07.09.2010;2061
08.09.2010;2062
09.09.2010;1611
10.09.2010;981
11.09.2010;795
12.09.2010;790
13.09.2010;863
14.09.2010;967
15.09.2010;1062
16.09.2010;1146
17.09.2010;1006
18.09.2010;494
19.09.2010;452
20.09.2010;468
21.09.2010;491
22.09.2010;510
23.09.2010;526
24.09.2010;545
25.09.2010;556
26.09.2010;560
27.09.2010;563
28.09.2010;564
29.09.2010;575
30.09.2010;652
01.10.2010;757
02.10.2010;867
03.10.2010;971
04.10.2010;1066
05.10.2010;1131
